Devices
1000
,,Plate force 1 - Moment,,
Frame,Sub Frame,Mx,My
,,N.mm,N.mm
378,2,5533.16,-533.556
378,3,5518.28,-559.065
378,4,5530.15,-551.6
378,5,5516.77,-543.509
378,6,5512.25,-544.479
378,7,5519.78,-546.858
378,8,5523.55,-547.015
378,9,5548.04,-557.484
379,0,5513.95,-541.662
379,1,5518.47,-557.03
379,2,5521.11,-553.525
379,3,5519.03,-544.323
379,4,5536.18,-525.308
379,5,5543.9,-511.63
379,6,5536.36,-526.325
379,7,5535.05,-527.373
379,8,5528.83,-513.398
379,9,5539.94,-527.875
380,0,5536.18,-530.77
380,1,5532.41,-532.303
380,2,5548.04,-536.075
380,3,5533.92,-537.436
380,4,5548.42,-540.598
380,5,5557.27,-538.486
380,6,5545.78,-533.023
380,7,5527.89,-530.988
380,8,5576.12,-540.519
380,9,5552,-514.524
381,0,5551.62,-526.732
381,1,5582.14,-520.253
381,2,5569.33,-528.422
381,3,5557.66,-526.168
381,4,5546.35,-539.204
381,5,5550.87,-515.948
381,6,5541.83,-517.843
381,7,5534.48,-528.5
381,8,5566.13,-513.992
381,9,5539.94,-514.901
382,0,5555.58,-512.49
382,1,5554.26,-507.78
382,2,5573.67,-519.799
382,3,5563.11,-523.634
382,4,5572.72,-506.684
382,5,5591.37,-515.166
382,6,5577.61,-515.119
382,7,5593.06,-501.113
382,8,5577.24,-510.299
382,9,5560.47,-505.667
383,0,5582.5,-486.152
383,1,5578.75,-512.255
383,2,5556.89,-503.633
383,3,5594.76,-504.947
383,4,5581,-497.185
383,5,5585.71,-504.54
383,6,5591.93,-515.12
383,7,5565.74,-499.032
383,8,5585.15,-491.425
383,9,5578.55,-508.609
384,0,5578.94,-484.978
384,1,5592.12,-501.441
384,2,5576.49,-514.932
384,3,5578.17,-493.758
384,4,5575.92,-499.485
384,5,5598.52,-494.962
384,6,5578.55,-493.945
384,7,5580.25,-481.55
384,8,5584.4,-496.058
384,9,5576.29,-469.046
385,0,5583.26,-481.551
385,1,5614.9,-472.959
385,2,5592.49,-486.636
385,3,5577.61,-474.883
385,4,5569.89,-475.478
385,5,5568.76,-482.567
385,6,5591.74,-486.825
385,7,5587.6,-487.951
385,8,5617.74,-464.07
385,9,5614.36,-483.96
386,0,5571.4,-467.715
386,1,5579.88,-471.707
386,2,5604.93,-475.478
386,3,5587.79,-474.805
386,4,5610.59,-464.93
386,5,5616.24,-469.906
386,6,5599.85,-470.361
386,7,5614.16,-465.008
386,8,5604.19,-475.181
386,9,5603.81,-458.263
387,0,5592.89,-465.571
387,1,5586.11,-457.997
387,2,5606.83,-446.886
387,3,5617.38,-455.273
387,4,5601.55,-455.133
387,5,5646.2,-438.294
387,6,5621.71,-447.856
387,7,5616.81,-448.2
387,8,5639.42,-451.816
387,9,5655.24,-443.865
388,0,5599.29,-447.214
388,1,5633.01,-444.726
388,2,5625.66,-445.743
388,3,5635.65,-446.04
388,4,5644.7,-427.996
388,5,5646.02,-434.365
388,6,5633.39,-434.209
388,7,5643.19,-427.354
388,8,5659.38,-429.874
388,9,5643.75,-427.135
389,0,5653.93,-447.198
389,1,5677.1,-420.046
389,2,5664.1,-424.334
389,3,5655.63,-428.747
389,4,5655.81,-428.403
389,5,5652.79,-423.238
389,6,5641.69,-425.084
389,7,5646.77,-424.115
389,8,5672.58,-431.721
389,9,5691.61,-414.834
390,0,5680.87,-423.801
390,1,5657.14,-398.746
390,2,5669.95,-432.206
390,3,5672.4,-419.201
390,4,5680.68,-406.399
390,5,5695.76,-407.901
390,6,5670.69,-409.748
390,7,5698.77,-400.89
390,8,5690.48,-398.183
390,9,5679.18,-396.978
391,0,5705.54,-393.472
391,1,5694.44,-395.725
391,2,5689.72,-402.659
391,3,5737.2,-397.197
391,4,5685.58,-392.83
391,5,5711.39,-383.064
391,6,5695.94,-406.008
391,7,5688.59,-383.973
391,8,5708.19,-399.153
391,9,5697.25,-385.443
392,0,5722.12,-376.32
392,1,5693.87,-415.507
392,2,5693.87,-396.93
392,3,5721.75,-391.954
392,4,5714.4,-383.331
392,5,5729.1,-397.572
392,6,5733.8,-384.003
392,7,5715.34,-399.685
392,8,5716.66,-389.09
392,9,5715.34,-380.091
393,0,5727.21,-373.346
393,1,5701.22,-396.367
393,2,5746.05,-386.116
393,3,5719.87,-383.331
393,4,5739.84,-393.612
393,5,5735.31,-397.196
393,6,5724.2,-393.081
393,7,5737.38,-386.68
393,8,5732.67,-380.811
393,9,5750.57,-386.868
394,0,5753.96,-406.993
394,1,5743.61,-408.793
394,2,5716.85,-400.545
394,3,5756.41,-377.415
394,4,5740.78,-389.058
394,5,5747.75,-407.667
394,6,5756.98,-390.186
394,7,5756.41,-388.762
394,8,5763.57,-402.956
394,9,5739.64,-388.198
395,0,5797.85,-396.554
395,1,5740.21,-391.813
395,2,5750.95,-393.55
395,3,5757.17,-395.163
395,4,5754.53,-385.975
395,5,5750.76,-391.062
395,6,5772.05,-385.599
395,7,5760.37,-390.874
395,8,5756.22,-399.356
395,9,5801.82,-377.243
396,0,5752.45,-396.039
396,1,5751.14,-402.22
396,2,5757.91,-396.868
396,3,5763.95,-401.579
396,4,5764.52,-394.458
396,5,5746.24,-404.145
396,6,5775.07,-403.05
396,7,5766.58,-403.957
396,8,5772.61,-395.96
396,9,5776.76,-409.951
397,0,5780.9,-394.348
397,1,5776,-402.001
397,2,5779.21,-414.772
397,3,5774.5,-410.625
397,4,5768.67,-397.635
397,5,5782.79,-405.851
397,6,5789.19,-417.714
397,7,5790.33,-398.12
397,8,5798.81,-396.727
397,9,5774.69,-386.1
398,0,5798.62,-414.021
398,1,5812.18,-406.822
398,2,5806.71,-407.651
398,3,5795.23,-409.498
398,4,5794.47,-412.33
398,5,5768.86,-414.209
398,6,5790.89,-418.7
398,7,5792.78,-435.68
398,8,5793.53,-409.012
398,9,5792.59,-427.324
399,0,5767.16,-420.28
399,1,5820.1,-411.047
399,2,5818.4,-420.922
399,3,5796.36,-421.406
399,4,5807.28,-443.787
399,5,5792.41,-435.085
399,6,5810.67,-415.46
399,7,5796.74,-439.342
399,8,5795.05,-435.461
399,9,5786.75,-431.47
400,0,5836.49,-434.444
400,1,5796.55,-439.045
400,2,5805.78,-435.46
400,3,5828.58,-441.158
400,4,5785.81,-438.027
400,5,5815.01,-433.802
400,6,5803.71,-444.96
400,7,5816.71,-436.447
400,8,5802.77,-450.047
400,9,5813.89,-433.02
401,0,5819.72,-435.539
401,1,5821.04,-434.068
401,2,5815.95,-448.983
401,3,5818.59,-449.484
401,4,5820.86,-459.876
401,5,5813.14,-456.338
401,6,5842.33,-451.064
401,7,5802.96,-453.098
401,8,5814.83,-433.849
401,9,5839.89,-454.303
402,0,5821.98,-457.058
402,1,5842.72,-456.902
402,2,5826.51,-456.119
402,3,5826.89,-461.049
402,4,5822.55,-472.129
402,5,5809.37,-479.25
402,6,5860.42,-464.665
402,7,5827.45,-464.445
402,8,5826.9,-474.461
402,9,5823.12,-485.948
403,0,5841.59,-481.66
403,1,5837.25,-484.931
403,2,5831.6,-481.472
403,3,5844.04,-484.101
403,4,5831.23,-471.112
403,5,5881.15,-481.847
403,6,5811.82,-467.606
403,7,5829.91,-481.691
403,8,5856.28,-486.855
403,9,5844.6,-467.497
404,0,5838.21,-497.028
404,1,5857.23,-497.827
404,2,5850.63,-475.212
404,3,5811.63,-498.875
404,4,5865.33,-485.463
404,5,5841.02,-494.806
404,6,5841.97,-491.754
404,7,5851.76,-477.935
404,8,5871.36,-497.638
404,9,5845.73,-492.74
405,0,5863.07,-478.687
405,1,5863.63,-491.645
405,2,5867.59,-491.911
405,3,5834.43,-489.422
405,4,5856.1,-489.61
405,5,5840.46,-516.027
405,6,5861.76,-517.154
405,7,5853.84,-494.478
405,8,5838.58,-504.728
405,9,5839.15,-513.649
406,0,5884.92,-493.867
406,1,5855.16,-507.357
406,2,5852.53,-529.064
406,3,5852.15,-503.445
406,4,5840.84,-512.975
406,5,5846.69,-507.624
406,6,5855.72,-497.043
406,7,5865.15,-517.498
406,8,5861.19,-524.838
406,9,5832.55,-526.31
407,0,5850.08,-529.596
407,1,5869.86,-520.393
407,2,5855.54,-526.419
407,3,5850.83,-516.778
407,4,5855.17,-522.585
407,5,5851.4,-523.414
407,6,5845.74,-513.993
407,7,5860.81,-518.516
407,8,5871.17,-531.631
407,9,5848.94,-529.486
408,0,5865.91,-525.856
408,1,5879.28,-514.071
408,2,5855.73,-515.574
408,3,5851.96,-525.902
408,4,5865.33,-512.897
408,5,5845.55,-530.081
408,6,5852.53,-511.661
408,7,5871.55,-525.073
408,8,5868.54,-534.15
408,9,5856.29,-515.949
409,0,5857.23,-526.09
409,1,5852.53,-524.698
409,2,5851.02,-533.399
409,3,5854.98,-533.055
409,4,5851.77,-533.617
409,5,5889.45,-517.765
409,6,5875.51,-516.559
409,7,5845.18,-519.721
409,8,5877.02,-519.908
409,9,5871.55,-535.433
410,0,5866.28,-524.51
410,1,5875.13,-516.967
410,2,5881.54,-517.233
410,3,5879.28,-527.937
410,4,5864.77,-521.536
410,5,5862.89,-528.234
410,6,5879.28,-521.614
410,7,5905.84,-519.158
410,8,5866.28,-513.883
410,9,5855.74,-531.365
411,0,5867.04,-510.487
411,1,5865.15,-520.253
411,2,5863.26,-520.738
411,3,5876.45,-528.282
411,4,5881.35,-523.414
411,5,5895.29,-517.499
411,6,5877.4,-511.926
411,7,5887.75,-523.712
411,8,5893.97,-529.596
411,9,5874.56,-532.194
412,0,5896.23,-520.738
412,1,5876.64,-535.089
412,2,5867.41,-532.084
412,3,5897.37,-530.002
412,4,5872.69,-533.665
412,5,5896.99,-530.645
412,6,5901.5,-524.243
412,7,5880.97,-532.304
412,8,5870.61,-538.486
412,9,5882.29,-521.411
413,0,5886.06,-516.184
413,1,5905.28,-525.746
413,2,5911.67,-510.753
413,3,5874.01,-526.732
413,4,5876.08,-519.11
413,5,5896.05,-534.791
413,6,5893.03,-513.726
413,7,5902.26,-522.131
413,8,5890.77,-511.051
413,9,5890.77,-525.371
414,0,5889.45,-514.478
414,1,5881.92,-520.018
414,2,5894.17,-533.916
414,3,5897.55,-524.541
414,4,5899.44,-513.163
414,5,5887.57,-532.147
414,6,5896.23,-528.61
414,7,5907.72,-528.344
414,8,5904.9,-519.752
414,9,5901.69,-519.266
415,0,5919.97,-534.15
415,1,5901.5,-535.042
415,2,5892.28,-522.991
415,3,5906.97,-528.156
415,4,5910.74,-514.18
415,5,5900,-516.137
415,6,5900.56,-533.165
415,7,5921.48,-518.844
415,8,5884.55,-536.106
415,9,5887.75,-542.241
416,0,5928.25,-517.233
416,1,5896.24,-535.841
416,2,5886.81,-533.915
416,3,5893.78,-524.994
416,4,5896.23,-527.483
416,5,5895.1,-539.8
416,6,5880.21,-522.319
416,7,5867.79,-545.074
416,8,5895.1,-541.114
416,9,5904.51,-529.675
417,0,5889.26,-552.836
417,1,5899.05,-536.107
417,2,5882.28,-524.838
417,3,5867.21,-537.092
417,4,5880.77,-535.277
417,5,5892.08,-538.297
417,6,5889.25,-537.734
417,7,5897.16,-545.371
417,8,5883.22,-529.674
417,9,5881.15,-545.606
418,0,5890.76,-538.485
418,1,5885.48,-546.357
418,2,5860.61,-537.093
418,3,5881.53,-534.901
418,4,5897.91,-528.657
418,5,5877.94,-532.35
418,6,5882.46,-561.475
418,7,5851,-547.984
418,8,5887.17,-542.147
418,9,5877.56,-525.073
419,0,5856.83,-538.751
419,1,5856.84,-551.224
419,2,5863.43,-542.178
419,3,5860.04,-550.88
419,4,5860.22,-555.559
419,5,5856.84,-544.213
419,6,5847.42,-557.359
419,7,5867.76,-537.89
419,8,5851.55,-539.878
419,9,5856.64,-555.826
420,0,5867.57,-547.797
420,1,5843.46,-557.218
420,2,5844.78,-556.608
420,3,5863.61,-543.994
420,4,5845.16,-549.644
420,5,5850.62,-543.994
420,6,5854.76,-543.274
420,7,5830.08,-540.066
420,8,5847.79,-553.713
420,9,5865.5,-552.914
421,0,5837.05,-560.16
421,1,5834.6,-559.925
421,2,5839.31,-565.919
421,3,5833.65,-559.394
421,4,5836.1,-549.91
421,5,5822.73,-531.63
421,6,5833.84,-568.94
421,7,5831.4,-567.312
421,8,5824.79,-541.584
421,9,5814.06,-562.603
422,0,5829.13,-557.437
422,1,5808.6,-547.343
422,2,5827.06,-550.473
422,3,5829.32,-552.054
422,4,5792.21,-561.131
422,5,5809.92,-557.641
422,6,5821.79,-568.33
422,7,5792.77,-554.135
422,8,5807.84,-553.259
422,9,5798.42,-556.17
423,0,5792.21,-554.01
423,1,5805.01,-561.365
423,2,5815.38,-558.532
423,3,5786.93,-563.666
423,4,5812.18,-572.587
423,5,5802.56,-567.469
423,6,5790.89,-574.434
423,7,5787.31,-580.083
423,8,5784.48,-574.324
423,9,5794.46,-575.342
424,0,5790.32,-573.494
424,1,5785.23,-572.743
424,2,5773.18,-567.579
424,3,5783.16,-568.862
424,4,5774.69,-569.691
424,5,5790.13,-566.076
424,6,5766.39,-571.351
424,7,5774.87,-578.471
424,8,5758.48,-574.37
424,9,5797.48,-579.942
425,0,5744.92,-586.688
425,1,5760.73,-566.905
425,2,5736.62,-568.377
425,3,5773.37,-575.529
425,4,5737.95,-570.896
425,5,5756.78,-569.848
425,6,5759.23,-572.775
425,7,5748.3,-571.162
425,8,5736.43,-588.675
425,9,5746.22,-563.024
426,0,5763.93,-574.778
426,1,5761.3,-571.006
426,2,5758.1,-571.944
426,3,5742.08,-561.553
426,4,5737.75,-566.029
426,5,5724.75,-576.467
426,6,5746.6,-571.428
426,7,5760.73,-577.375
426,8,5753.94,-553.117
426,9,5722.11,-573.041
427,0,5742.83,-566.672
427,1,5759.79,-551.866
427,2,5754.32,-574.168
427,3,5704.59,-571.648
427,4,5715.33,-576.765
427,5,5719.47,-549.237
427,6,5736.81,-567.985
427,7,5729.44,-559.707
427,8,5751.12,-567.875
427,9,5714,-564.824
428,0,5751.68,-548.971
428,1,5725.5,-558.189
428,2,5735.48,-559.472
428,3,5684.24,-566.374
428,4,5704.21,-563.463
428,5,5697.61,-551.036
428,6,5721.35,-566.937
428,7,5700.44,-568.252
428,8,5714,-560.489
428,9,5695.91,-561.021
429,0,5720.97,-562.634
429,1,5715.13,-557.359
429,2,5703.83,-558.11
429,3,5698.18,-556.389
429,4,5718.14,-561.319
429,5,5696.67,-562.336
429,6,5714.75,-568.439
429,7,5693.46,-570.129
429,8,5745.46,-549.941
429,9,5710.23,-559.628
430,0,5703.46,-570.13
430,1,5676.89,-570.99
430,2,5706.28,-572.163
430,3,5697.8,-556.186
430,4,5712.68,-571.866
430,5,5694.21,-572.696
430,6,5682.35,-566.859
430,7,5709.11,-565.199
430,8,5696.66,-564.903
430,9,5694.4,-587.422
431,0,5698.18,-549.377
431,1,5681.41,-554.386
431,2,5679.72,-563.322
431,3,5711.18,-565.873
431,4,5695.16,-573.15
431,5,5700.25,-568.768
431,6,5675.76,-563.995
431,7,5691.2,-552.508
431,8,5706.65,-561.96
431,9,5700.81,-563.963
432,0,5707.22,-547.828
432,1,5691.2,-555.747
432,2,5678.77,-564.981
432,3,5710.8,-567.954
432,4,5691.95,-561.851
432,5,5715.69,-576.922
432,6,5690.07,-557.141
432,7,5688.56,-564.871
432,8,5701.37,-555.747
432,9,5686.86,-540.004
433,0,5697.98,-547.046
433,1,5689.51,-563.963
433,2,5678.39,-558.721
433,3,5685.73,-572.555
433,4,5694.21,-562.336
433,5,5689.31,-542.335
433,6,5703.63,-561.147
433,7,5684.41,-552.962
433,8,5690.81,-550.145
433,9,5683.47,-546.482
434,0,5684.41,-544.902
434,1,5668.41,-553.822
434,2,5686.67,-552.773
434,3,5700.43,-551.115
434,4,5692.14,-547.124
434,5,5707.4,-546.106
434,6,5705.89,-542.459
434,7,5708.14,-553.947
434,8,5715.3,-538.908
434,9,5725.29,-528.328
435,0,5710.79,-552.21
435,1,5680.83,-537.17
435,2,5697.98,-529.189
435,3,5698.72,-531.49
435,4,5707.2,-535.824
435,5,5715.49,-530.77
435,6,5666.51,-527.154
435,7,5707.77,-532.209
435,8,5702.11,-535.559
435,9,5678.75,-539.33
436,0,5694.96,-531.709
436,1,5684.78,-536.012
436,2,5673.48,-532.695
436,3,5711.72,-535.183
436,4,5697.78,-517.169
436,5,5713.6,-514.838
436,6,5704.56,-529.565
436,7,5715.67,-520.863
436,8,5695.33,-536.686
436,9,5713.23,-517.247
437,0,5686.86,-513.883
437,1,5692.7,-512.756
437,2,5716.05,-520.143
437,3,5710.4,-530.957
437,4,5716.99,-519.392
437,5,5715.3,-525.981
437,6,5706.45,-518.75
437,7,5727.36,-536.607
437,8,5719.44,-511.097
437,9,5707.39,-515.166
438,0,5716.62,-505.182
438,1,5733.76,-504.243
438,2,5725.09,-505.933
438,3,5720.95,-501.943
438,4,5721.33,-511.098
438,5,5724.71,-509.11
438,6,5738.28,-498.891
438,7,5716.43,-509.892
438,8,5733.2,-504.352
438,9,5720,-507.217
439,0,5758.64,-505.933
439,1,5720.38,-489.923
439,2,5716.81,-496.245
439,3,5710.02,-498.218
439,4,5723.97,-494.634
439,5,5721.89,-504.462
439,6,5707.19,-506.872
439,7,5704.74,-503.977
439,8,5703.24,-500.205
439,9,5713.6,-499.642
440,0,5732.81,-494.822
440,1,5758.81,-495.526
440,2,5719.63,-493.162
440,3,5742.99,-488.185
440,4,5757.49,-485.369
440,5,5745.81,-489.766
440,6,5714.92,-477.982
440,7,5738.47,-488.75
440,8,5735.64,-474.023
440,9,5751.47,-473.756
441,0,5733,-487.278
441,1,5746.75,-479.704
441,2,5722.07,-465.884
441,3,5753.17,-484.039
441,4,5756.17,-469.39
441,5,5738.65,-486.229
441,6,5730.55,-478.576
441,7,5741.48,-464.836
441,8,5752.97,-483.1
441,9,5752.78,-461.44
442,0,5765.03,-451.486
442,1,5752.59,-471.049
442,2,5765.78,-467.278
442,3,5756.73,-465.353
442,4,5776.52,-456.197
442,5,5752.4,-456.651
442,6,5751.65,-460.986
442,7,5751.84,-458.498
442,8,5769.55,-452.019
442,9,5749.76,-463.13
443,0,5770.67,-443.505
443,1,5726.79,-458.498
443,2,5762.76,-440.376
443,3,5747.89,-448.857
443,4,5767.49,-442.519
443,5,5757.87,-445.461
443,6,5759.75,-450.093
443,7,5785.37,-439.764
443,8,5775.2,-445.164
443,9,5756.93,-436.603
444,0,5757.11,-422.064
444,1,5759.19,-452.879
444,2,5753.91,-438.983
444,3,5775.21,-437.51
444,4,5762.77,-443.99
444,5,5763.15,-421.048
444,6,5772.94,-447.605
444,7,5771.05,-434.913
444,8,5763.71,-442.143
444,9,5763.33,-448.967
445,0,5797.62,-418.856
445,1,5792.16,-425.977
445,2,5793.47,-424.616
445,3,5787.83,-419.31
445,4,5778.6,-419.951
445,5,5796.11,-430.234
445,6,5784.43,-429.561
445,7,5806.29,-426.242
445,8,5786.31,-423.567
445,9,5796.68,-419.232
446,0,5798.19,-420.782
446,1,5797.62,-414.896
446,2,5788.01,-424.349
446,3,5825.88,-401.861
446,4,5807.79,-404.161
446,5,5794.98,-406.759
446,6,5798.37,-410.452
446,7,5793.29,-401.484
446,8,5796.87,-401.672
446,9,5793.29,-405.397
447,0,5796.87,-424.537
447,1,5792.72,-400.201
447,2,5811.94,-407.134
447,3,5818.34,-392.549
447,4,5812.12,-399.184
447,5,5812.88,-399.294
447,6,5817.59,-398.198
447,7,5802.14,-385.13
447,8,5806.66,-406.071
447,9,5829.45,-386.977
448,0,5819.29,-409.498
448,1,5797.99,-413.911
448,2,5834.17,-395.898
448,3,5822.67,-389.951
448,4,5826.82,-396.382
448,5,5814.01,-398.011
448,6,5846.61,-389.042
448,7,5804.22,-388.135
448,8,5837.19,-379.403
448,9,5850.56,-378.307
449,0,5849.62,-398.684
449,1,5823.81,-389.262
449,2,5856.59,-404.411
449,3,5838.12,-391.485
449,4,5846.6,-385.616
449,5,5846.43,-387.869
449,6,5866.58,-377.775
449,7,5877.32,-398.229
449,8,5844.72,-382.22
449,9,5871.67,-374.426
450,0,5845.86,-397.932
450,1,5873.56,-375.959
450,2,5870.54,-377.931
450,3,5863.19,-387.901
450,4,5872.04,-388.135
450,5,5879.58,-397.478
450,6,5888.82,-385.647
450,7,5878.64,-381.202
450,8,5878.64,-386.711
450,9,5901.43,-375.553
451,0,5886.37,-389.043
451,1,5905.21,-400.64
451,2,5897.3,-380.748
451,3,5909.54,-373.894
451,4,5884.68,-388.965
451,5,5914.82,-385.193
451,6,5883.55,-379.512
451,7,5895.8,-380.717
451,8,5900.89,-397.29
451,9,5908.99,-379.965
452,0,5921.8,-398.949
452,1,5910.87,-373.972
452,2,5926.7,-377.509
452,3,5899.95,-396.884
452,4,5927.26,-387.118
452,5,5916.53,-369.715
452,6,5938.2,-384.52
452,7,5935.56,-385.459
452,8,5913.7,-380.451
452,9,5948.74,-379.168
453,0,5948.37,-367.118
453,1,5923.69,-365.865
453,2,5919.36,-382.219
453,3,5958.36,-376.46
453,4,5947.81,-377.587
453,5,5943.1,-389.309
453,6,5971.55,-387.948
453,7,5947.24,-381.922
453,8,5941.79,-385.803
453,9,5974.37,-396.242
454,0,5936.7,-377.477
454,1,5928.23,-376.867
454,2,5970.05,-372.579
454,3,5952.71,-380.561
454,4,5934.06,-386.524
454,5,5999.82,-387.948
454,6,5960.25,-380.451
454,7,5973.45,-380.529
454,8,5947.82,-392.923
454,9,5983.81,-394.927
455,0,5968.54,-364.785
455,1,5968.36,-387.274
455,2,5971.37,-392.172
455,3,5976.08,-377.775
455,4,5952.16,-381.922
455,5,5973.62,-384.942
455,6,5967.98,-381.281
455,7,5952.16,-385.428
455,8,5989.65,-372.767
455,9,5976.64,-392.282
456,0,5991.34,-377.775
456,1,5968.55,-371.906
456,2,5981.73,-377.289
456,3,5972.88,-393.942
456,4,5987.95,-388.401
456,5,5952.91,-379.966
456,6,5982.48,-383.581
456,7,5988.32,-376.492
456,8,5968.92,-379.668
456,9,6003.4,-385.271
457,0,6000.38,-378.714
457,1,5966.29,-374.801
457,2,5992.85,-394.505
457,3,5993.04,-386.476
457,4,5988.52,-376.758
457,5,5988.89,-393.222
457,6,6002.08,-376.382
457,7,5992.28,-389.904
457,8,5991.9,-376.836
457,9,5996.05,-391.782
458,0,6017.16,-381.922
458,1,5995.67,-362.36
458,2,5987.01,-394.051
458,3,5993.04,-394.646
458,4,5994.73,-395.554
458,5,5987.76,-399.889
458,6,6010.56,-381.843
458,7,5994.36,-393.253
458,8,6015.27,-395.819
458,9,5990.59,-387.227
459,0,6025.25,-382.595
459,1,5999.07,-404.224
459,2,6040.33,-385.115
459,3,6001.52,-408.026
459,4,5993.61,-389.716
459,5,6020.17,-380.404
459,6,6031.46,-386.132
459,7,6017.14,-392.501
459,8,5995.86,-398.417
459,9,6033.16,-403.989
460,0,6002.08,-403.504
460,1,6007.73,-392.313
460,2,6011.88,-403.473
460,3,6014.52,-402.784
460,4,6009.43,-401.548
460,5,6020.54,-389.23
460,6,6033.35,-411.266
460,7,6037.31,-407.01
460,8,6029.59,-400.828
460,9,5993.42,-395.365
461,0,6029.97,-421.892
461,1,6027.7,-408.058
461,2,6031.1,-393.221
461,3,6052.38,-399.591
461,4,6037.51,-406.414
461,5,6014.7,-411.563
461,6,6027.52,-402.455
461,7,6025.63,-411.61
461,8,6067.84,-406.79
461,9,6016.77,-416.775
462,0,6074.81,-397.775
462,1,6042.02,-408.637
462,2,6048.25,-419.216
462,3,6048.42,-405.804
462,4,6068.03,-410.969
462,5,6067.27,-419.107
462,6,6047.49,-402.611
462,7,6054.84,-418.137
462,8,6046.17,-426.086
462,9,6057.85,-417.902
463,0,6067.84,-426.838
463,1,6065.96,-420.203
463,2,6058.8,-414.709
463,3,6088.94,-428.982
463,4,6072.55,-411.579
463,5,6101.57,-415.085
463,6,6066.33,-418.136
463,7,6089.7,-420.359
463,8,6078.77,-429.702
463,9,6057.86,-435.617
464,0,6071.8,-406.038
464,1,6084.99,-437.73
464,2,6084.42,-422.471
464,3,6081.23,-433.098
464,4,6065.22,-432.644
464,5,6072.18,-414.036
464,6,6049.01,-414.334
464,7,6069.35,-432.722
464,8,6071.25,-440.438
464,9,6071.61,-406.915
465,0,6103.28,-418.997
465,1,6096.67,-443.536
465,2,6104.96,-439.42
465,3,6078.22,-428.2
465,4,6096.68,-427.855
465,5,6094.61,-435.805
465,6,6117.78,-443.943
465,7,6101.95,-441.345
465,8,6114.01,-442.441
465,9,6081.23,-427.291
466,0,6123.62,-432.487
466,1,6105.54,-435.007
466,2,6086.32,-427.135
466,3,6115.52,-432.566
466,4,6119.86,-448.09
466,5,6117.97,-451.925
466,6,6101.2,-438.372
466,7,6120.61,-444.961
466,8,6109.49,-442.331
466,9,6107.23,-453.772
467,0,6101.4,-428.841
467,1,6098.39,-450.125
467,2,6120.24,-448.247
